_id,datetime,location,rating,scrapped_at,text
12fd4a899ba24ea1be4e1d6c281c1576,2022-02-23 17:57:10,Floating Market Lembang,5,2023-02-23 17:57:10,"Floating Market Lembang

Salah satu tempat wisata di kawasan Lembang yang menyajikan beragam spot menarik. Salah satunya dengan jajanan yang disuguhkan disini sangat beragam tapi ada yang unik yaitu kita harus menukarkan terlebih dahulu uang tunai dengan kupon makanan sebagai bentuk alat tukarnya. Dengan lingkungan yang asri, bersih, dan udara yang sejuk. Lengkap sudah jika berwisata kesini bersama keluarga dan teman.

Disini juga terdapat beberapa tempat yang mana kalian harus merogoh kocek lagi untuk masuk, yaitu Kota Mini kalau tidak salah. Kota mini sendiri itu berupa kota dengan berbagai macam bentuk bangunan dengan beberapa profesi pekerjaan. Nah disini cocok sekali bawa keluarga atau anak jika ingin belajar tentang profesi."
140092859b784133b79359faee6afe20,2022-07-23 17:57:10,Floating Market Lembang,5,2023-02-23 17:57:10,"Aneka kuliner dan spot foto instagramable, pas buat family gathering dan anak-anak bermain di beberapa wahana..
Kesini di weekday juga seringnya ada rombongan. Reservasi aja sebelumnya,

Cek You Tube: Fitri Keuw"
9f24f84a94ba4ca08f0181e5c40a8259,2022-05-23 17:57:11,Floating Market Lembang,5,2023-02-23 17:57:11,"Seru  bagus juga tempatnya
Wc bersih
Minuman enak
Wahana banyak tapi kita terlalu sore datang ke tkp karna jalanan lembang macet parah.  Bayar 100k tiket wahana bisa pilih 5 mainan edukasi untuk anak2."
43a52fdd2ce34279b5b7dc3b89d16d75,2022-05-23 17:57:11,Floating Market Lembang,5,2023-02-23 17:57:11,"Tarif per orang @ Rp. 30.000 (free minuman 1x), parkir mobil Rp. 10.000 kemudian di wahana juga ada tarif nya lagi"
df8604deaf244d7d95f835327aab5167,2022-11-23 17:57:11,Floating Market Lembang,5,2023-02-23 17:57:11,"Tempat yang menyenangkan untuk santai sejenak, semua dalam keadaan tersusun rapi dan bersih, semua karyawan ramah , sangat rekomendasi utk jadi salah satu destinasi tempat wisata jika ke Bandung lagi"
c5236fcd32744d2893ae0b597c399f29,2022-12-23 17:57:11,Floating Market Lembang,4,2023-02-23 17:57:11,Cocok Untuk Tempat Liburan . Kesana waktu weekday jadi ga terlalu rame . Harga makanan dsana jg masih terjangkau . Tempatnya sangat Luas . Suasananya enakk masih Sejuk . Rekomend sih kalo mau liburan atau sekedar nongkrong2 di floating marketnya
9cf219c5006d44208f54cbdd1dc643a6,2023-01-23 17:57:11,Floating Market Lembang,5,2023-02-23 17:57:11,"Cocok banget untuk tamasya bareng teman atau keluarga karna tempatnya luas, banyak free seating area, tiket masuk murah (Rp 35 ribu per orang) dan wahana permainannya juga bisa dinikmati bersama seperti boat rental dan rainbow slides.. ada mini zoo juga isi nya angsa, domba, ayam n burung hias"
40e3e8a569884eb4ab5ea77dce2da2d4,2022-10-23 17:57:11,Floating Market Lembang,4,2023-02-23 17:57:11,"Tempatnya bersih terawat. Datang pas weekdays jadi ga rame, bisa nikmatin buat makan sama foto2 tanpa banyak keganggu orang"
3b02c33907e24617bf4116926d5e7fe0,2022-07-23 17:57:11,Floating Market Lembang,5,2023-02-23 17:57:11,"Seru banget tempat ini pokoknya
Sangat luas
Banyak sekali spot
Apalagi skrg bnyk yg barunya
Ada kolam renang, ada kota mini, ada rainbow slide
Pokoknya seru banget main kesini"
38efb4d9d9b6424a8b34fa571f90b801,2022-08-23 17:57:11,Floating Market Lembang,4,2023-02-23 17:57:11,"Untuk jalan2 bersama keluarga cocok banget karna dari wahana, kuliner, dan kegiatan cocok untuk segala usia. Tempat duduknya juga banyak jadi bisa lesehan duduk2 untuk makan dan istirahat sejenak. Makanan yang dijual juga cukup ramah kantong"
229939f29c2049ec82ab252ee6c12414,2022-05-23 17:57:11,Floating Market Lembang,5,2023-02-23 17:57:11,X ke 2 kesini lagi karena Ada wahana baru Rainbow Slide yg dipengen banget sama Jagoan😍😍 Tempat paling Favorit sbnrnya Danau & Taman Bunganya 😍😍 …
aed7cc42d1b44627b90780da6501e70f,2022-02-23 17:57:11,Floating Market Lembang,5,2023-02-23 17:57:11,"Seru deh klo udah jalan sama keluarga. Apalagi kalau anak sudah besar nanti, akan jadi pengalaman positif yang akan terrekam di memorinya. Cuma ngga sempet masuk ke Flower Garden, karena saat itu gerimis."
c9d4b25a88c74936857466e8862d8d83,2022-07-23 17:57:11,Floating Market Lembang,5,2023-02-23 17:57:11,"Seruuu bisa jajan aneka makanan khas Bandung, harus tukar uang dulu dengan koin. Oh iya penukaran koin kena pajak. Range harga makanan antara 10rb -30 rb. Meski agak mahal dibandinhkan diluar tapi makanannya enak-enak semua. Worth it."
2ff81a34bbac4cfc92baab0b8eee0b25,2022-12-23 17:57:11,Floating Market Lembang,5,2023-02-23 17:57:11,"Suasana nyaman baik Dewasa maupun Anak2,Ada danau,disitu kita bisa naik perahu & ditengah Danau ada kuliner,jadi kita bisa makan disitu....
Saran....Jalan menuju obyek diperbaiki utk kenyamanan pengunjung,tks...."
3acf125a2f934f38bd3820e85277589d,2023-01-26 17:57:11,Floating Market Lembang,5,2023-02-23 17:57:11,Tempatnya luas dan ada wahana baik wahana di air ataupun wahana di darat. Salah satu wahana yang rekomen ada rainbow slide. Harga makanan dan wahana masih cukup terjangkau namun untuk makanan harus pintar memilih agar tidak mengecewakan.
ccba965bbe994043bc57d182f36b1992,2022-06-23 17:57:11,Floating Market Lembang,4,2023-02-23 17:57:11,HTM nya 30.000 kalo bundling dgn Rainbow slide 45.000. Luas banged harus siap stamina yg strong.gak ada akses untuk kursi roda untuk berkeliling.banyak wahana dan jajanan nusantara yg bisa dinikmati.
2a0688390a254cb78d3e81bb7bdee484,2023-02-09 17:57:11,Floating Market Lembang,4,2023-02-23 17:57:11,"Salah satu alternatif wisata di Lembang, susananya cukup menyenangkan. Banyak pilihan makanan dan permainan untuk anak2 dan keluarga. Cuacanya juga sejuk khas Lembang"
e2498a74d8644000b964b18891743c2b,2023-01-23 17:57:12,Floating Market Lembang,4,2023-02-23 17:57:12,Banyak wahana dan area luas.  ada beberapa wahana yg mnrt saya terlalu mahal dan tidak sebanding dengan fasilitasnya. Contohnya di kota mini khususnya di area karnaval dan area kelinci.
8ec266bc56d04bc5ae3e3107ddb41e72,2022-11-23 17:57:12,Floating Market Lembang,5,2023-02-23 17:57:12,Tempat yang menyenangkan untuk liburan..baik untuk keluarga maupun bersama rekan2 kerja atau lingkungan  tempat tinggal kita. Udaranya juga sejuk menyehatkan.
c6e22de7edf34738a97dcecd9af5edc8,2022-02-23 17:57:12,Floating Market Lembang,4,2023-02-23 17:57:12,"Salah satu tempat wisata di Lembang, Bandung
Menyediakan banyak pemandangan, seperti makan di pinggir danau, mancing, membeli banyak makanan, maupun sekedar berjalan-jalan melepas penat seharian
Sepertinya karyawan disini sedikit, karena hanya melihat di pintu masuk dan setelah memasuki, tidak banyak orang yg berkunjung
Pelayanan baik, pemandangan sangat josss, parkiran luas, harga tiket terjangkau, bisa ajak anak-anak juga, dan tidak mengecewakan"
8cf899ac6bac4c5889faf661d7b26c7f,2022-10-23 17:57:12,Floating Market Lembang,4,2023-02-23 17:57:12,"HTM 30rb waktu weekdays,
Di floating market kta petugas penukarang uang bisa dkembaliin kalau lebih. Pas mau dtuker kata petugas lain gabisa harus habis.
Kok beda keterangan si
Kalo mau ke wahana² lg berbayar lg gais..."
cf359f5a41a245df93c20c298bc95ff4,2022-11-23 17:57:12,Floating Market Lembang,5,2023-02-23 17:57:12,"Tempat favorit kalo ke lembang, luas bgt dan bersih. Ada pasar terapung, kulineran di pinggir danau, udara.a udah pasti sejuk. Wajib kesini kalo lagi di lembang ya..."
f0d5097bd4ac4a95b90a92bc676b07be,2022-02-23 17:57:12,Floating Market Lembang,5,2023-02-23 17:57:12,Cocok untuk liburan berasama keluarga maupun sahabat. Tempatnya luas. Ada beberapa tempat yg kalo mau masuk bayar lagi salah satunya kota mini. Kalo mau murah lebih baik include semua wahana yg ada. Kalo mau masuk floating markernya saja harga tiketnya 30.000
bb87b0bdea7b4bf59ea522a8fcd88802,2022-06-23 17:57:12,Floating Market Lembang,5,2023-02-23 17:57:12,"tiket masuk 30.000 kalo tambah ke mini town 40.000, banyak spot foto , permainan dll, udara sejuk , menyenangkan"
db9481fd3b1345109a6d2d139bb39ad4,2022-02-23 17:57:12,Floating Market Lembang,5,2023-02-23 17:57:12,"Tiket masuk 30rb/orang dari usia 2 tahun bisa ditukar minuman panas coffee latte dan milo dan minuman dingin nutrisari. ada stand - stand makanan di perahu mulai dari gado - gado, mie aceh, kentang spiral, es cendol. bayarnya pakai koin senilai 5000, 10.000 dan 20.000. kalau mau naik sepeda air tiketnya 25rb, ada perahu naga tiketnya 25rb/orang. ada kasih makan ikan, kelinci, kereta mini. Tempat liburan keluarga dengan beragam hiburan"
d2eccaeebf4c441eace803cfb63cfb3e,2022-07-23 17:57:12,Floating Market Lembang,4,2023-02-23 17:57:12,Tiket masuk per orang 30rb. Mobil 10rb. Tiket murah utk rainbow slide bisa langsung di beli di pos tiket pintu masuk.
87646293d0f04d1a8835a00f7be1963e,2022-02-23 17:57:12,Floating Market Lembang,5,2023-02-23 17:57:12,"Tempatnya sekarang makin keren, ada taman bunga rainbow, ada kota mini, lebih banyak spot fotonya, jadi gak bikin bosen 👍 …"
f2b48559631a44b0b2c830dfc8d16c23,2022-02-23 17:57:12,Floating Market Lembang,5,2023-02-23 17:57:12,Tempatnya keren makanannya enak mantappp pokoknya ga kecewa kesini untuk yg suka selfie dan kuliner ...waseekkk pol..mantulll.💃💃💃😘🥰😍 …
3f1f91cb111b405695d24be3a93abeec,2022-05-23 17:57:12,Floating Market Lembang,5,2023-02-23 17:57:12,"Tetap menjadi primadona wisatawan lokal. Udara sejuk, penataan taman, makanan ok. Ada wahana baru rainbow slide yg jd favorit wisatawan.
Saran, penataan taman dan pemeliharaan agar ditingkatkan demikian jg untuk kolam renangnya."
cab8dbecb3a4464e9156fd47f225bef8,2023-02-09 17:57:12,Floating Market Lembang,5,2023-02-23 17:57:12,"Bagus banget, ramai, banyak pemandangan bagus dan spot foto, ada wahana rainbow slide. Dapat minuman saat masuk"
44b3a66f2e854c04af672deed3cbf523,2023-02-02 17:57:12,Floating Market Lembang,5,2023-02-23 17:57:12,"Tempat nyaman untuk keluarga, ada slider rainbow, ada macam2 permainan dan juga banyak macam makanan. Buat yang punya anak dan ingin mengajarkan anaknya untuk interaksi dengan hewan, disini juga ada minizoo."
c22b7766f0d64f16a70a5a5404017634,2022-05-23 17:57:12,Floating Market Lembang,5,2023-02-23 17:57:12,"Tempatnya seru
Banyak makanan nya
Permaianan anaknya juga, ada permainan baru rainbow slide. Itu seru banget,"
f7b145fc2b1d4a2091473f405e914c30,2022-03-23 17:57:13,Floating Market Lembang,5,2023-02-23 17:57:13,"jujur aku udah ke floating market lebih dari 25kali spertinya, soalnya bolakbalik nganterin temen, saudara, rombongan yg liburan ke bandung, super recommended untuk liburan keluarga, krna tempatnya datar jadi untuk bawa orang tua nyaman, untuk yg suka kukiner super banyak pilihan makanan/jajanan yg enak"" semua, untuk anak"" banyak banget permainan yg bisa di coba, ada feeding animal juga, pokoknya lengkap deh"
d8702c52bb01454d96dcdeb031fbc2ce,2022-02-23 17:57:13,Floating Market Lembang,4,2023-02-23 17:57:13,"Floating Market Lembang adalah lokasi wisata yang keren dan asik. Parkirannya luas banget, pilihan makan di sekeliling danaunya juga banyak banget dengan harga terjangkau lah, pemandangna khas danaunya juga menarik sambil menyantap makanan. Yang perlu ditambah adalah jumlah rest room nya, apalagi jika pengunjung di weekend yang sangat banyak, pasti memerlukan toilet yang lebih banyak, agar tidak ngantri lama."
463fa6b112b8493ca43a5b994892e865,2022-07-23 17:57:13,Floating Market Lembang,5,2023-02-23 17:57:13,"Kembali dan sdh bnyak spot2 baru,dari slide rainbow,garden,kotamini,miniatur kereta,4d...anak2 betah bgt smw mau dicoba..sprti biasa tiket bsa dutukar minuman hangat/dingin..

Syg lg seru2nya ujan ckup lama, pasar apung nya lmyan mahal tpi bkin nagih efek cuaca 😄😄..
Ditanya mau lagi dtg gak?? Anak2 kompak blg mauuuu 😁😁"
fc86b80f161b41dea48f00d258861088,2022-02-23 17:57:13,Floating Market Lembang,5,2023-02-23 17:57:13,"Tiket masuk Rp 30.000 per orang belum termasuk parkir (sudah include dpt teh atau susu milo 1 gelas)
.
Overall seru, nyaman, dan bagus.
Untuk wahana perahu bayar lagi, foto dengan Costume bayar lagi, foto di tempat khusus bayar lagi, food court wajib tuker koin untuk transaksi dan sebaiknya secukupnya karena tidak bisa direfund."
5c7492bb676b4332b65245b84a3b4996,2022-05-23 17:57:13,Floating Market Lembang,5,2023-02-23 17:57:13,"Kesini pas libur lebaran ..
Jadi ramai pol, akses jalan dibuat 1 arah, jd harus puter dulu..
Parkir padat tp masih bisa dpt, juru parkirnya helpfull
Tiket disini bisa ditukar minuman hangat (kopi, cokelat) atau dingin (lemon tea). Panas ..
Antri rainbow slide sampai 1jam lebih krn antrinya mantap jiwa ..
Tp seru !!"
9da8572fbda34b8580b60800957123d9,2022-06-23 17:57:13,Floating Market Lembang,5,2023-02-23 17:57:13,"Rainbow slidenya seruu banggetzz serta masih bnyak wahana2 seru lainya,,cocok tuk semua umur,, rekomend tuk datang berwisata dsni"
8e996ff730284f2eb2622a578df9caf8,2022-06-23 17:57:13,Floating Market Lembang,3,2023-02-23 17:57:13,"Sejuk, pemandangan indah, banyak penjual makanan, minuman, souvenir, parkir luas, cocok untuk anak anak dan muda mudi."
8a2e1e79b2b84d3fb26b71f8d2d4f97a,2022-11-23 17:57:13,Floating Market Lembang,4,2023-02-23 17:57:13,"Masuk 30K/orang, setiap wisata bayar lagi.  Cocok buat anak kecil. Rame sekali san lumayan panas."
dd93e8bc8b9f496094279103b6e676c6,2022-04-23 17:57:13,Floating Market Lembang,5,2023-02-23 17:57:13,"Tempat yang wajib dikunjungin kalo ke Lembang, bagus banget, toilet bersih, kuliner lengkap. Pokoknya puas lah. Semoga terus terjaga kebersihannya ya."
064bb1ade61f4988b96a75d1c8001122,2022-02-23 17:57:13,Floating Market Lembang,5,2023-02-23 17:57:13,"Harga tiket cukup terjangkau, 30k bisa ditukar welcome drink :) Tempatnya bagus bgt, banyak spot foto dan terawat"
4ac80a374bc04dc890150618da4891ab,2022-02-23 17:57:13,Floating Market Lembang,5,2023-02-23 17:57:13,"Tempat wisata yg murah meriah dan bagus banget. Konsep nya jualan di atas danau. Tempat nya rame, yg jualan makanan apa aja ada. Lumpia basahnya enak bgt. Mau coba mie Klungkung tp blm kesampaian coz antri nya banyak"
2fc6a45505d4431fbfdaca451b663bf7,2022-07-23 17:57:13,Floating Market Lembang,5,2023-02-23 17:57:13,"Aseli seneng banget liburan di floating market, anak anak happy, dan yg pasti rasa makanan enak enak. Nyoba wahana terbaru rainbow slide asik banget. Pasti balik lagi klo ke bandung"
f06f3923fe654c01a791ee14d23715b3,2022-10-23 17:57:13,Floating Market Lembang,5,2023-02-23 17:57:13,"Lokasinya bagus banget, yg datang bisa buat foto², kulineran serta menikmati suasana, pemandangan dan kesejukan alamnya. Pokoknya keren abis 👍👍👍 …"
414cfac776064569894ea4749befea06,2022-09-23 17:57:13,Floating Market Lembang,4,2023-02-23 17:57:13,"Tempat wisata cukup lengkap,mulai dari taman hingga hewan ada, cocok untuk semua usia mulai dari anakkecil remaja dewasa hingga lansia.
Minusnya makanannya standard lebih ke mahal dengan jajanan2 yg kurang khas Bandung. Untuk masuk ke tempat lainnya perlu tiket lagi yg harganya masih tergolong murah. Kampung korea cukup pelit tidak boleh foto2 di daerah ini klo tidak sewa baju sedangkan sewa baju dibatasi waktu sedikit dan cukup mahal.
Kursi pijatnya juara. Pemandangan sangat indah."
cf595eeb02e345d1ad5a129018d97b96,2022-08-23 17:57:14,Floating Market Lembang,5,2023-02-23 17:57:14,"Datang ke sini hari libur nasional, untuk tiket masuk  30rb, 5rb parkir motor dan nanti tiket nya bisa di tukar minuman di pintu masuk
Tempat nya terawat, dan cocok untuk keluarga"
60e6b4b6dc704af8b09d5692fcc1e44e,2023-01-23 17:57:14,Floating Market Lembang,4,2023-02-23 17:57:14,Wahana wisata di lembang. Terdapat beberapa permainan dan wisata kuliner.  Untuk kuliner wajib beli koin dulu. Tiket masuk bisa ditukar dengan minuman
783426aee16c447687cc53694bb9d8d8,2022-03-23 17:57:14,Floating Market Lembang,5,2023-02-23 17:57:14,"Bagus tempatnya asri, banyak bunga2, dan jajanan yg enak, rekomended banget utk rekreasi keluarga"
48abe00620934ff1910eae7f4e526ee6,2022-08-23 17:57:14,Floating Market Lembang,4,2023-02-23 17:57:14,Lumayan ok. Tmpat main juga cukup ok ada rainbow slide & vr game. Harga makanan standard tp porsi dikit dan perlu pake coin yg gk bisa dibalikin klo gk kepake
aaecbdb1f73a4075853cca61bf42f6d7,2022-02-23 17:57:15,Floating Market Lembang,4,2023-02-23 17:57:15,Tempatnya asyik bwt jalan2. Pertama masuk beli tiket terusan ke kota mini dikasih voucher yg ditukarkan dgn minuman hangat sperti kopi atau milo. Naik ke kota mini cukup mengecewakan ya memang menarik cuma bangunannya biasa aja dan kurang bnyak yg bsa dijadikan tempat foto terus tangga menuju kota mini terkesan kurang terawat ada karpet dibiarkan berantakan dan bertumpuk. Lanjut ke minatur kereta api membayar Rp 10 ribu/orang unik dan mungkin satu2nya miniatur kereta api paling besar di indonesia apalagi rangkaian keretanya up to date model terbaru dengan dekorasi yg keren tapi sayangnya terkesan kurang terawat diorama bangunan bnyak yg hancur dan rumput liar dibiarkan tumbuh lebat diatas rel. Lanjut ke area korea dan jepang tidak ada kesan yg begitu terasa ya berbeda dengan Jatim Park 3 yg ada di batu malang.
9b39cc985abf439d8ffeb743ad261950,2022-11-23 17:57:15,Floating Market Lembang,5,2023-02-23 17:57:15,"Tempatnya menarik... kesini grgr mau ke rainbow slide sih hehe disamping itu ada feeding animal, floating marketnya yg disuguhi dengan pemandangan yg bagus"
4e82e1a8839241b4a4c48e77ce97a96e,2022-07-23 17:57:15,Floating Market Lembang,4,2023-02-23 17:57:15,"Semua keren disini, cuma aksesnya aja atau petunjuk jalannya yang agak kurang jelas menuju kesana, jadi kita perlu parkir diluar saat itu. Tapi secara keseluruhan semua area dan konsepnya menyenangkan. Fasilitas umum terawat baik dan kita perlu tukar dengan koin untuk makan disana."
62194789f1bc45dc9b306fc6ca8f7a62,2022-06-23 17:57:15,Floating Market Lembang,4,2023-02-23 17:57:15,Masuk beli tiket . tiekt dapat dtukar minumn grtis. Syaa pili milo hangat enak. Hrga mkan standrt tempt wista. Kalo rame sush cr temrp dduk. Cepat2an
b6b8dd34bb214270adf5b0b1a1655442,2022-06-23 17:57:15,Floating Market Lembang,5,2023-02-23 17:57:15,"Tempat rekreasi keluar, cocok untuk anak kecil, banyak kegiatan yang bisa dilakukan disni, butuh seharian sih untuk ngelilingin lokasi disini. Untuk jajanannya agak pricey ya, harus pinter milih makanan biar gak dpt zonk harga mahal tapi gak enak wkwkkw"
e3cb2864dd13453ab1dbb7717f2d6e20,2023-01-23 17:57:16,Floating Market Lembang,4,2023-02-23 17:57:16,Memang akhirnya kembali ke sini adalah pilihan yang tepat karena banyak makanan dan banyak fasilitas untuk aktivitas anak-anak. Bukan sekedar hanya jalan-jalan jauh dan berfoto-foto saja. Area makanan yang berada di tengah kawasan sangat ideal. Saya pribadi menyukai sate kambing sate maranggi dan berbagai cemilan rebusan umbi umbian beserta bandrek yang cocok saat dingin-dingin. Bintangnya belum 5 karena saya berpendapat selama dari terakhir kali 4 tahun yang lalu ke sini tidak banyak yang berubah dan kurang pengembangan kawasan. Cuma bertambah rainbow slide saja yang kurang menarik bagi orang dewasa.
8999e79e2f5e4a15b9b39de5b0efc64d,2022-09-23 17:57:16,Floating Market Lembang,5,2023-02-23 17:57:16,"Parkiran sangat luas. Main rainbow slide 30k/org sekali naik. Ada jasa fotonya. Kalo mau di tebus softcopy harganya 10rb/foto. Tiket masuk di tukar dengan minuman gratis. Untuk makanan belinya pake koin dlu di tuker. Banyak wahana, tempatnya luas."
21d6620348df43dfa535405763836cf0,2022-05-23 17:57:16,Floating Market Lembang,5,2023-02-23 17:57:16,"Dengan suasana lembang yang sudah padat, masih cocok untuk destinasi wisata keluarga. Wahana slide rainbow termasuk yang menantang adrenalin walau cuma 10detik dan wisata danau nya cocok untuk keluarga. Tempatnya beraih rapi dan tertata dengan baik"
a7efb3ed855e455482df377f80b854ee,2022-02-23 17:57:16,Floating Market Lembang,5,2023-02-23 17:57:16,"Bangak area spot untuk foto yang instagramable, agak sepi saat weekday, ada beberapa spot foto yang berbayar, banyak toko-toko souvenir.ga sempat lihat pasar apungnya.bisa naik perahu juga."
32dc00b35b464140a7ee5793d70c5c42,2022-05-23 17:57:16,Floating Market Lembang,4,2023-02-23 17:57:16,"Tempatnya bagus,skrg bnyk wahana baru.. Tapi syg bgt untuk fasilitas toilet kurang bnyk,cuma dikit Dan dicampur Pula cewek cowok. Maaf Saran aja nih hrsnya toilet ditambahin lagi Dan untuk toilet cewek cowok dipisah biar enak. Dan harap disediakan tempat cuci tangan disetiap wahana itu,jgn kalah sama tempat wisata sebelah selalu sedia tempat cuci tangan disetiap wahananya,Kan jd enak.. Thanks u 🙏☺️"
445da2c6b45e48ee9456a42c4234c287,2022-11-23 17:57:16,Floating Market Lembang,5,2023-02-23 17:57:16,"Tempat yang asik buat refreshing,,
Walaupun cuaca panas, udara tetap sejuk, karena ada di dataran yang cukup tinggi
Permainan buat anak juga cocok , menyenangkan."
848f424e2f144221950e18c478053feb,2022-07-23 17:57:16,Floating Market Lembang,4,2023-02-23 17:57:16,"HTM 30rb/orang (usia 2 tahun ke atas diihitung tiket).. lumayan banyak tempat baru, sayangnya mayoritas harus bayar lagi klo masuk. Tempat sholat pria dan wanita sudah dipisah, sayangnya tempat wudhu masih jadi 1. Sebaiknya pengunjung kesini dilarang merokok."
b1cd37fba1e549bbaddbe4fc93f8a0c5,2022-10-23 17:57:16,Floating Market Lembang,5,2023-02-23 17:57:16,"Ada wahana baru namanya Rainbow Slide.
Harga tiketnya 30rb/org diluar HTM Floating Marketnya.

Wahananya cukup tinggi dan jalurnya juga panjang, worth it sih untuk harga segitu.
Kalo mau meluncur seharian juga bisa, bayar 80rb/org.
Tapi naik ke atasnya cape juga karena lewat tangga ;D"
68caa306433e461db8702bc6d3932895,2023-01-23 17:57:16,Floating Market Lembang,4,2023-02-23 17:57:16,"Lumayan lah tempatnya buat sekedar melepas penat. Harga tiket masuk sudah termasuk minuman. Disini ada beberapa permainan, kita bisa naik wahana air seperti perahu, ada rainbow slide juga loh. Penjaja makanannya banyak dengan berbagai variasi makanan yang tentunya enak dan terjangkau. Untuk pembelian makanan, sistemnya menggunakan koin yang disediakan pihak Floating Market."
d51f4f333abf45c98ea3130bbdf792f3,2023-02-09 17:57:16,Floating Market Lembang,5,2023-02-23 17:57:16,"tempat wisatanya bagus, parkir luas dan bisa pesan tiket di traveloka. banyak tempat makanan didalam, banyak permainan juga. berbayar lagi ya."
5f76502529804efd9d16d83c4a777398,2023-01-23 17:57:16,Floating Market Lembang,4,2023-02-23 17:57:16,"Bagi yang suka selfie, dan suka keindahan alam. Ada juga tempat makannya. Enak disini karena udaranya juga segar"
626c198754ac46f0bcef10d11c16a58f,2022-11-23 17:57:16,Floating Market Lembang,5,2023-02-23 17:57:16,"Suasananya sejuk,cocok untuk kumpul dengan keluarga,teman atau sahabat... terdapat banyak penjual makanan dan saung untuk makan bersama.... pembayaran menggunakan koin yang harus ditukar terlebih dahulu.."
966df93adcf84bfd8d86da0721038c53,2022-02-23 17:57:17,Floating Market Lembang,5,2023-02-23 17:57:17,"Tempatnya cukup besar dan unik

Mempunyai beberapa tema seperti tema jepang, korea dan floating market seperti di Thailand.

Tentunya dengan banyak kearifan lokal, cukup banyak spot menarik untuk foto-foto, banyak kios-kios yang menjual makanan baik snack maupun makanan berat, kopi teh dan minuman-minuman lainnya.

Mereka juga menyewakan perahu air , juga persewaan kostum-kostum ala tradisional Jepang untuk foto-foto

Overall, tempat yang bagus untuk ajak keluarga berkunjung dan menikmati suasana sejuk"
4552ef9986b9495da74522e643e522b7,2022-03-23 17:57:17,Floating Market Lembang,5,2023-02-23 17:57:17,"Tempatnya besar dan luas.
Siap² topi ya...
Ada edukasi buat anak²..
Bikin makanan, minuman, mau jd polisi, pemadam kebakaran, pengusaha macam² deh...
Asyik juga sih..."
17ed29cf2a9342fcbb6ff683c6c5f30c,2022-10-23 17:57:17,Floating Market Lembang,5,2023-02-23 17:57:17,"Tempat nyaman, tenang dan buat anak mendapatkan pengalaman banyak dan seru... Terutama rainbow slidenya"
6c69834662724f5d80df57fafe342aa5,2022-09-23 17:57:17,Floating Market Lembang,4,2023-02-23 17:57:17,"Bagus sih tempat wisata dengan konsep beli makanan kuliner pake koin, area nya pun luas dan banyak wahana juga tapi harus berbayar lagi, klo kesini harus sedia uang banyak. Hehe"
ba76d88886a7477a84631f520087e323,2022-10-23 17:57:17,Floating Market Lembang,5,2023-02-23 17:57:17,"Ksini tuh mau nyoba rainbow Slade tapi kaki auto gemetar liat tangga naiknya dari besi baja gtu, lemes bgt guys , cobalah ganti tangganya ky yang disemarang lewat jalanan gtu trus Slade deh"
8272508cf38f4a48ad826205fcf7b61d,2022-07-23 17:57:17,Floating Market Lembang,5,2023-02-23 17:57:17,"Begitu masuk, tiket kita dapat ditukar dengan satu minuman. Ada beberapa pilihan minuman yang bisa dipilih.

Tempatnya oke buat kulineran. Banyak banget pilihan nya. Pasti bingung deh mau pilih makan apa. Dari yang tradisional sampe modern ada 😁

Kalo beli di sini, uang kita harus ditukar sama koin khusus. Harga2 makanan nya sedikit lebih mahal kalo dibanding kaki lima / pinggir jalan. Tapi yaa wajar sih, namanya juga di tempat wisata.

Musholla ada, dan dipisah antara yang laki2 dan perempuan. Toilet nya cukup bersih.

Overall cukup seneng 2x ke sini 😁"
9d07fe48b920431ca4db3b8f7a2d5245,2022-03-23 17:57:17,Floating Market Lembang,5,2023-02-23 17:57:17,"Untuk ajak anak2 dan keluarga cocok banget apalagi mengenali anak2 tentang kebudayaan negara lain (jepang, korea dll). Jangan lupa tukar tiket masuk dengan kopi atau nestea dan kalo mau makan di dalam jangan lupa tukarkan uang dengan coin karena hampir semua penjual makanan hanya menerima coin sebagai pembayaran.

Kalo ke daerah jepang jangan lupa untuk memakai kostum tradisional negara tersebut hanya untuk berfoto"
633ddc45745e4d358fdf23c1367d27f5,2022-07-23 17:57:17,Floating Market Lembang,5,2023-02-23 17:57:17,Tempatnya yg strategis mudah dijangkau.alamnya terasa sejuk dan nyaman.banyak wahana yg tersedia.
37d5778a0f4946af88bf89784cebad57,2022-07-23 17:57:17,Floating Market Lembang,5,2023-02-23 17:57:17,"Banyak wahana di sini. Setiap wahama kudu bayar lagee...lumayan mahal sih menurutku. Tiket masuk 40ribu. Dapet tips dari bapak sopir grab bahwa sebaiknya kalo dateng ke sini pas pagi banget. Biar gak kejebak macet. Last but not least, have fun aja di sini. Nikmati jalan kaki sebagai olahraga yang menyehatkan."
fcc329dd8b6a40a9a85ba5fa94c8a9ab,2022-06-23 17:57:17,Floating Market Lembang,5,2023-02-23 17:57:17,"Bagus tempatnya luas bgt sampe pegel muter2nya. Lengkap ada tempat makan, main ada. Tempat bersih. Cuma toilet di dlm cuma ada 1 ya."
