id,PIC,datetime,status,scrapped_at,location,rating,text,aksesibilitas,fasilitas (akomodasi dan amenitas),aktivitas (atraksi dan aktivitas)
782e5a535e4942f185222b9bf5a9c8f6,Tammara,2021-02-15 14:13:06,Valid,2023-02-15 14:13:06,Sanghyang Kenit,5,"Bagus buat prewedding, harga masih make sense..udh gt dkasih fasilitas guide yg sangat membantu",0,1,0
c148a079a29846439607cd4b5578101e,Tammara,2022-02-15 14:13:06,Valid,2023-02-15 14:13:06,Sanghyang Kenit,5,"Tempatnya bagus, adem, bisa buat renang anak², tiket masuk juga murah cuman 7000 beserta parkir",0,1,1
41880de3cdb740a0991ea2bb21d1fb61,Tammara,2021-02-15 14:13:06,Valid,2023-02-15 14:13:06,Sanghyang Kenit,4,"Waaah mantap banget main ke alam seperti ini bikin takjub dan happy , coba deh kawan2 yg merasa dirinya pencinta alam",0,0,0
ff703756f7e64d6ca85c2536c04c6425,Tammara,2021-02-15 14:13:06,Valid,2023-02-15 14:13:06,Sanghyang Kenit,5,Lumayan untuk berlibur dengan keluarga maupun sahabat😊 …,0,0,0
bd3aeb669c0d41ab9b19712daf5be0d2,Tammara,2022-02-15 14:13:06,Valid,2023-02-15 14:13:06,Sanghyang Kenit,5,bagus tempatnya dan gak jauh jln kakinya dari tmpt parkir mobil,1,0,1
b751369c256b433e985ad891a2e27c5e,Tammara,2021-02-15 14:13:06,Valid,2023-02-15 14:13:06,Sanghyang Kenit,5,"Hoki banget kebagian air pas lagi surut2nya, jadinya cocok bgt buat foto2",0,0,1
ece5083455ea4273977b65406ca6485a,Tammara,2022-02-15 14:13:07,Invalid,2023-02-15 14:13:07,Sanghyang Kenit,5,Terimaksih ulasannya kak. Jangan kapok yaa. Kami tunggu kunjungan selanjutnya 🙏😊,0,0,0
504e921313ba4479b1dabbbf6afaa6d8,Tammara,2022-02-15 14:13:07,Valid,2023-02-15 14:13:07,Sanghyang Kenit,5,Tmpatnya skrg bagus. Dulu airnya bau. Semnjak citrum harum air jernih mantap.,0,0,1
469a7a53ff6c4a97bf334680e75c4d2f,Tammara,2022-07-15 14:13:07,Valid,2023-02-15 14:13:07,Sanghyang Kenit,5,Tempatnya bagus...Apalagi kalau airnya ga surut pasti lebih bagus lagi,0,0,1
0e71c8c4488449c7af3f32b3b7088434,Tammara,2021-02-15 14:13:07,Valid,2023-02-15 14:13:07,Sanghyang Kenit,5,"Tempat yg bagus untuk foto"" Saja... Dan menjelajahi goa jika berani..",0,0,1
c3728deddfcf4776a44ad27302427dcf,Tammara,2021-02-15 14:13:07,Valid,2023-02-15 14:13:07,Sanghyang Kenit,1,"tempat asik buat santai,ngopi..banyak warung2 d area parkir,aman klo laper hihi..mushola,toilet..lengkap..",0,1,1
fd7f22f560c843ac8e415f54dc9270b3,Tammara,2022-02-15 14:13:07,Valid,2023-02-15 14:13:07,Sanghyang Kenit,5,Bagus buat foto...jalannya gak jauh,1,0,1
4c72bb6d1d334c63b894ba9491833647,Tammara,2021-02-15 14:13:07,Valid,2023-02-15 14:13:07,Sanghyang Kenit,4,Debit airnya gede boro2 maen aer dan lihat goa. Kita datang keparkiran langsung pulang lagi mana panasnya juara,0,0,0
b956c079df9a4b79a87a8b7019df939c,Tammara,2022-09-15 14:13:07,Valid,2023-02-15 14:13:07,Sanghyang Kenit,5,Mantep lokasinya perbatasan cianjur dan bandung tiketnya juga murah,0,1,0
f65d122254364169a4d25aedde477eb1,Tammara,2021-02-15 14:13:07,Valid,2023-02-15 14:13:07,Sanghyang Kenit,5,"Tempat yang indah, banyak spot fotonya, crew yang ramah..",0,1,1
c7fc1a3512d34d3f8a5e2b369760fd17,Tammara,2021-02-15 14:13:07,Valid,2023-02-15 14:13:07,Sanghyang Kenit,4,"Air sungai nya seger, sayang pas kesini lipa bawa baju ganti 😁😁",0,0,1
cfeb9a345d0b46edb0e3c3898ebdb47f,Tammara,2022-05-15 14:13:07,Valid,2023-02-15 14:13:07,Sanghyang Kenit,5,"Dari parkiran ga terlalu jauh, apalagi motor bisa langsung ke bawah. Guide nya ramah2",1,1,0
442f73ba1421465b873effbf78b537d7,Tammara,2021-02-15 14:13:07,Valid,2023-02-15 14:13:07,Sanghyang Kenit,5,Suasananya sejuk. Penuh dan banyak orang pas weekend. Di sarankan datang pagi jam 7/8 kalau ingin menikmati sejuknya tempat ini.,0,0,1
43c6b349c71049cb8b4a56065de26755,Tammara,2022-02-15 14:13:07,Valid,2023-02-15 14:13:07,Sanghyang Kenit,4,"tiket murah ,, nyesel gk bawa kamera profesional,, pemandangan bagus,, dr parkiran ke lokasi dket bgt",1,1,1
b0448ef24ae74eb499cc88cd6defd28a,Tammara,2022-02-15 14:13:07,Valid,2023-02-15 14:13:07,Sanghyang Kenit,5,Tempat nyaman pemandangan indah aman untuk berenang tersedia penyewaan pelampung dan ada sewa arung jram juga,0,0,1
7b10445b96b549a0abd821c68c5b2148,Tammara,2022-02-15 14:13:07,Valid,2023-02-15 14:13:07,Sanghyang Kenit,5,"Jalan tidak terlalu jauh ke lokasi jika anda naik mobil, dan jalan menurun sekitar 10 menit ke lokasi, buat kendaraan roda dua bisa langsung parkir dan tiba di lokasi.ada goa juga didekat sini, di musim hujan air agak keruh",1,0,0
60261ca6a4624e958c19f3abd1b66e20,Tammara,2022-05-15 14:13:07,Valid,2023-02-15 14:13:07,Sanghyang Kenit,4,"Tempat nya lumayan sesuai dengan standar sapta pesona.
Sangat cocok untuk traveling atau adventure dan juga untuk liburan family juga tempat ini sangat cocok.

Namun harus ttp waspada dan berhati-hati kepada pengunjung yg membawa anak anak agar harap lebih diperhatikan saat berenang",0,0,1
b8117346d1de4d2cbf6562e8683dc0c4,Tammara,2021-02-15 14:13:07,Valid,2023-02-15 14:13:07,Sanghyang Kenit,5,Asri .. Cuma panas karna dekat gunung kapur ..,0,0,1
7434e326e7b142a193adb6520b210962,Tammara,2021-02-15 14:13:08,Valid,2023-02-15 14:13:08,Sanghyang Kenit,5,"Goa di daerah Rajamandala. Aliran sungai Citarum Purba. Kenit/Kedit memiliki arti melingkar. Karena jika diperhatikan dengan baik, bentuk dari Goa yaitu melingkar/bulat. Begitupun ketika aliran Sungai Citarum Purba ketika keadaan normal, arusnya berbentuk melingkar dan berputar.",0,0,0
79b37a1a06c74d4ba91edeb147c56ed6,Tammara,2020-02-15 14:13:08,Valid,2023-02-15 14:13:08,Sanghyang Kenit,5,"Menarik, nyaman tempat nya sejuk bagus  spot foto nya juga air nya jernih",0,0,1
7a321134a6124ef48937b92350a710d1,Tammara,2021-02-15 14:13:08,Valid,2023-02-15 14:13:08,Sanghyang Kenit,5,"Seneng main ke sini. Dari tempat parkir ke sungai cuma jalan 5 menitan, ada jalan semen. Di bawahnya udh banyak warung juga ga susah buat makan. Ada wisata main dan berenang ke dalam gua nih asyik. 45 menit mendaki, berjalan dan berenang di dlm gua. Guide-guidenya baik2, very helpful dan jago banget motoin kita2😁 overall seneng banget ke sini, sekedar duduk di tepi sungai refreshing jg udh seneng.",0,1,1
441f73c1c20b408fa06dfc62209d71f4,Tammara,2022-02-15 14:13:08,Valid,2023-02-15 14:13:08,Sanghyang Kenit,5,Indah sekali ini yang dinamakan surga tersembunyi dari indonesia.,0,0,1
e352a0af309b4e5285ec97eeb3b7eb4c,Tammara,2022-02-15 14:13:08,Valid,2023-02-15 14:13:08,Sanghyang Kenit,5,Mantap kali gais byk batu-batu gede yg cucok utk spot foto,0,0,1
d9f58558001e42d2a2f9c8d0636377aa,Tammara,2021-02-15 14:13:08,Valid,2023-02-15 14:13:08,Sanghyang Kenit,4,Tempat eksotis banget. Peninggalan sungai citarum purba,0,0,0
47131229342e4fc3bd41b493679d9ea7,Tammara,2022-07-15 14:13:08,Valid,2023-02-15 14:13:08,Sanghyang Kenit,1,"Tempatnya bagus dan dikelola dengan sangat baik, orang2 disana ramah banget..
Rekomen buat yang mau prewedd disini 🤗
Meski hujan tp tetep totalitas tanpa batas …",0,0,1
560801e171524e38a698bb133e710daa,Tammara,2022-02-15 14:13:08,Valid,2023-02-15 14:13:08,Sanghyang Kenit,4,"Tempat yang bagus dan alami, sebenarnya ini adalah sungai yang mengering, beberapa batu yang terkikis oleh alam memberikan warna yang unik pada bebatuan.
Terdapat pula gua yang terbentuk oleh alam yang menjadi saluran air yang dalam,n dapat memasukinya di pandu oleh pemandu gua dengan biaya 150.000 rupiah dan kalau rute pendek hanya dengan 20.000 rupiah.
Tiket masuk disini pun sangat murah, hanya 8000 rupiah dan 2000 rupiah untuk parkir kendaraan motor roda dua.
Untuk makanan tersedia di warung terdekat, mulai dari nasi timbel dan nasi liwet.",0,1,1
4be4374042c94d739a1833927d59666c,Tammara,2022-02-15 14:13:08,Valid,2023-02-15 14:13:08,Sanghyang Kenit,5,kenapa masuk harus beli tiket mau nya gratis aj jd biar rame,0,0,0
c60afd5176414cc5b3e8f694e2c3eae1,Tammara,2021-02-15 14:13:08,Valid,2023-02-15 14:13:08,Sanghyang Kenit,4,"Sejarah asal-usul Bandung dari Bandung Purba, salah-satu kawasannya ada di Sanghyang Kenit. Batunya bagus, airnya jernih bagus untuk berphoto. Nyaman dikunjungi dengan fasilitas yang cukup untuk pengunjung seperti Mushola, warung, lahan parkir.",0,1,1
20124ce00a7c49f4902ea4dd25702c3d,Tammara,2022-12-15 14:13:08,Valid,2023-02-15 14:13:08,Sanghyang Kenit,5,"Lokasinya tidak jauh dari jalan raya Bandung-Cianjur, sekitar 3-4 Km. Suasanya seperti membawa  ke zaman purba dgn batu"" dinding tebing yg indah karena bekas tergerus air, juga membentuk seperti gua. Viewnya bagus sekali. Berada di Rajamandala, Kab Bandung Barat.",0,0,1
78d427e0924e4d3ebe492e84bece37f9,Tammara,2020-02-15 14:13:08,Valid,2023-02-15 14:13:08,Sanghyang Kenit,5,"Wisata alam yang cukup menyenangkan bersamaan keluarga, bsa liwetan, berenang, dan bermain swafoto dengan bebatuan alam eksotik
Untuk rute perjalan cukup terjal,
Harga karcis masuk 8rb dan harga parkir motor 2 rb",0,0,1
ed24e24a70cd4ab39c2a3dbdb6862fd4,Tammara,2022-02-15 14:13:08,Valid,2023-02-15 14:13:08,Sanghyang Kenit,3,"Situs goa purba aliran sungai Citarum ...
Sanghyang kenit",0,0,0
c1d860e9898c430ca08ac8c77c125277,Tammara,2021-02-15 14:13:08,Valid,2023-02-15 14:13:08,Sanghyang Kenit,4,"Fasilitasnya masih sangat minim, bahkan petunjuk bahwa areanya ada ‘disitu’ pun belum ada. Untuk mobil parkir di area lapang atas (jangan lupa kunci stir), untuk motor bisa menyusur aliran air sampai bawah. Belum ada WC / Tempar Ganti juga Warung, baru ada pos Tiket dan Parkir. Masuknya 5k, sewa ban & pelampung 5k /jam... tempatnya enak untuk bersantai dan main sama temen-temen",0,2,1
807a99b225734001b20187cb8495b2cb,Tammara,2021-02-15 14:13:08,Valid,2023-02-15 14:13:08,Sanghyang Kenit,5,"Kamar mandi hanya 2
Mushollah sangat kecil",0,0,0
0ee123387de74e53b655d86b61170058,Tammara,2021-02-15 14:13:09,Valid,2023-02-15 14:13:09,Sanghyang Kenit,5,"Perjalananya daei gerbang utama atau jalan raya lumayan jauh, bagi yang pakai angkutan umum, dari gerbamg sampai k tempat parkir bisa pakai jasa sewa angkot, bagi yang memakai mobil, daei tempat parkir ke lokasi masih harus menempuh perjalanan dengan berjalan kaki dengan melewati medan seperti selokan.
Bagi yang bawa motor, bisa parkir pas di lokasi utama, namun daei tempat parkir mobil menuju lokasi, harus melewati jalan yang medannya seerti selokan.
Semua itu akan terbayar, ketika kita sudah sampai lokasi. Tempatnya sangat keren, buat yang suka berburu foto, trmpat ini saangat keren.
Untuk biaya parkir akan di satukan dengan  biaya tiket masuk. Untuk harga, lumayan buat saku.",2,0,1
cce5219d1d644b59bfe6f83298b6f8af,Tammara,2020-02-15 14:13:09,Valid,2023-02-15 14:13:09,Sanghyang Kenit,4,"Pemandangannya sangat bagus. Jalan ke lokasi hanya 400 m dari parkiran mobil. Jalan menurun, tapi sudah dipelur. Sepeda dapat digowes sampai ke lokasi. Tetapi tetap harus hati-hati, karena jalannya sempit dan menurun.",0,0,1
2709c556589a47c3aca73d0bed588786,Tammara,2021-02-15 14:13:09,Valid,2023-02-15 14:13:09,Sanghyang Kenit,5,"Banyak spot foto disini, cuma saya saranin yg mau kesini jangan pake sepatu mending pakai sendal karna nanti kita akan di sebrangin pake getek kecil untuk menuju ke batu batuan besar. Biaya masuk hanya 8.000 per orang murah meriah",0,1,1
a347d26a05a2400fa947eb0b7773f45f,Tammara,2022-02-15 14:13:09,Valid,2023-02-15 14:13:09,Sanghyang Kenit,4,"Object wisata alam yang baru di buka dan ditata dengan unggulan utamanya menyusuri goa purba, anda bisa menyusuri dalam goa yang bisa tembus ke sanghyang tikoro. Anda harus di pandu dengan beberapa guide, sangat gelap di dalam dengan kontur bebatuan, stalagmite, stalactite dan air yang terjebak. Goa ini dulu nya terendam air sungai buangan dari PLTA saguling, setelah aliran pembuangan di tutup dan di pindahkah, maka aliran air kesini menjadi surut dah munculah goa sanghyang kenit ini siap di jelajahi. Fasilitas sangat minim, ketika review ini dibuat hanya ada saung untuk beli tiket, dan saung warung . Belum ada toliet, kamar ganti baju, mushola dll. Tidak jauh dari jalan besar, tapi kalo turun ke bawah anda harus pake motor yang jalan nya curam dan menyerupai parit tapi sudah di tembok, sudah layak untuk di jajal. Ato jalan kaki dari parkiran. Dari information pengelola, mereka lagi mengurus ijin ini itu nya. Untuk mencoba susur goa ini, untuk sementara anda harus booking dulu, tidak bisa mendadak minimal 5 peserta. Tapi untuk sekedar poto2 dgn view goa dan tebing langsung datang saja. Google maps nya akurat",0,2,0
eea4654302964ddf8a52cbc8f24343cf,Tammara,2022-05-15 14:13:09,Valid,2023-02-15 14:13:09,Sanghyang Kenit,5,"keren...tmpt wisata unik yg mudah dijangkau dr kota bdg ...biaya masuk murah....👍
saran u/ yg botram sebaiknya jgn dipinggir sungainya menghalangi yg mau explore batu2&sungai...agar disediakan tmpt khusys..🙏 …",0,1,1
5e35c92e96754913b860a5d9f3acbd7f,Tammara,2022-04-15 14:13:09,Valid,2023-02-15 14:13:09,Sanghyang Kenit,1,"Tempat bagus adem sayangnya arah masuk yang ditunjukin maps salah,kaki Ama motor baret baret😂 …",0,0,1
3bfbf42ce3cb4a9bbce8d52f6f7e40af,Tammara,2022-04-15 14:13:09,Valid,2023-02-15 14:13:09,Sanghyang Kenit,5,Tempat terbaik untuk menghilangkan  penat,0,0,0
53075eb6f33c4f36a1c2e4c51087f326,Tammara,2022-02-15 14:13:09,Valid,2023-02-15 14:13:09,Sanghyang Kenit,5,tempat mancing genggehek sama benteur wkwkwkwk namun ukuran nya tak sebesar 5 tahun kebelakang ..,0,0,0
6de457ff53ad413b89d3273129e58aef,Tammara,2022-02-15 14:13:09,Valid,2023-02-15 14:13:09,Sanghyang Kenit,4,Tempat wisata yang nyaman,0,0,1
4a6a0791d0ee462fbee248c6f9fbfb3b,Tammara,2022-02-15 14:13:09,Valid,2023-02-15 14:13:09,Sanghyang Kenit,4,Tempat yang istimewa dengan view yang indah,0,0,1
f41c4283c2c946c9b364ab95d89626a3,Tammara,2022-02-15 14:13:09,Valid,2023-02-15 14:13:09,Sanghyang Kenit,4,Suasana tenang tentram teduh. Meski akses ke lokasi agak kurang bagus apalagi kalau musim hujan. Tapi pas untuk liburan keluarga,2,0,1
a4bdaa01f1b5420ba9ac1b66e5a582ed,Tammara,2021-02-15 14:13:10,Valid,2023-02-15 14:13:10,Sanghyang Kenit,4,"Tempat dulu mancing sekarang jadi tempat wisata, harus dikembangkan lagi dan di tata pengelolaannya",0,0,0
ffc490ea04af4974bcd07473c2c3e66b,Tammara,2020-02-15 14:13:10,Valid,2023-02-15 14:13:10,Sanghyang Kenit,2,Surga kecil tersembunyi di das citarum,0,0,0
5b1516907a144fe991cbb2cf508bddf5,Tammara,2022-02-15 14:13:10,Valid,2023-02-15 14:13:10,Sanghyang Kenit,3,"Wisata air di daerah Cipanas, rajamandala atau jalur bendungan Saguling... Cocok buat keluarga,, anak2 juga bisa berenang dengan air yg jernih dan bersih.... Tapi jangan lupa tetep buang sampah dan cintai alam yah...",0,0,1
e9744a76b6854533b2fc9709855a1a7b,Tammara,2020-02-15 14:13:10,Valid,2023-02-15 14:13:10,Sanghyang Kenit,5,Tujuan wisata alam baru dan adventure Goa . Cukup asyik tempat rekreasi air. Ticket cukup murah. Gampang akses. Tempat parkir cukup aman. Sarana jalan dan toilet belum menunjang.,1,1,1
3327ee56f6b448c2a206bc71feb933c4,Tammara,2021-02-15 14:13:10,Valid,2023-02-15 14:13:10,Sanghyang Kenit,5,"Habis masuk jalur Lebak siu, finish dan makan nasi liwet, selfi selfi  di sanghynag kenit rajamandala, maknyos",0,0,0
efda2c2e9c844fe2a476913637bb9f66,Tammara,2021-02-15 14:13:10,Valid,2023-02-15 14:13:10,Sanghyang Kenit,5,Destinasi wisata batu yang baru nampak setelah terendam ribuan tahun lalu.. Sanghyang kenit merupakan aliran sungai citarum purba. Gradasi warna yang indah dan aliran air sungai yang jernih membuat tempat ini tampak Indah luar biasa. Terdapat dua goa yang dapat terhubung dengan sanghyang tikoro..,0,0,1
200d601a570c4950b1320edef0b1c266,Tammara,2022-02-15 14:13:10,Valid,2023-02-15 14:13:10,Sanghyang Kenit,5,Bagus rapih hanya saat covid begini menurut saya terlalu ramai,0,0,0
fdae28152a634878bb6a6ec501232267,Tammara,2021-02-15 14:13:10,Valid,2023-02-15 14:13:10,Sanghyang Kenit,3,"Subhanallah... Pemandangan nya amazing banget, hanya Allah yang mampu menjadikan keindahan ini.. Kuyy... Dateng ya ke sini ga bakal nyesel, bawa makanan yang banyak, powerbank juga biar bisa foto foto terus, jangan lupa jaga kebersihan nya!!!",0,0,1
5f003aab68964a25b858f4eada284168,Tammara,2021-02-15 14:13:10,Valid,2023-02-15 14:13:10,Sanghyang Kenit,4,"Tempat wisata yg indah, dengan harga tiket masuk murah akses jalan mudah, lukisan alam yg indah",1,1,1
1eaf48af548340d88b0bf4765c077c38,Tammara,2021-02-15 14:13:10,Valid,2023-02-15 14:13:10,Sanghyang Kenit,1,"Tempat wisata lumayan baru, tempat masi minim toilet, baru ada 2, dan belum ada tempat wudhu khusus, untuk fasilitas lain seperti petugas pengawas dan stand makanan cukup banyak tinggal milih, cuma air nya agak bau dan seperti nya tidak bisa diminum langsung.. So buat yang sensitif kulit badan nya.. Mohon untuk berhati hati jika kena kulit badan yaaa",0,2,0
07f3681678eb4e739d30d802870b1daf,Tammara,2021-02-15 14:13:10,Valid,2023-02-15 14:13:10,Sanghyang Kenit,5,"Tempat cukup bersih, banyak crew yg jaga, harga tiket lokal cuma 8K saja. Bisa buat main air dan disediakan ban.",0,1,0
de8041f6e8dc4e5d821f3359824f47f5,Tammara,2021-02-15 14:13:10,Valid,2023-02-15 14:13:10,Sanghyang Kenit,5,"Tempat okee cuman siap siap aja buat kalian yang dateng kesini jadi ank kecil,semua d atur oleh panitia,gaboleh kesana kesini,kita kan tujuan nya main bersenang senang lah ini  malah  di atur atur klooo perlu gwe bilang anjinggg babyyy,",0,0,1
a07a39e91db3470e93807abf2c7694b5,Tammara,2022-02-15 14:13:10,Valid,2023-02-15 14:13:10,Sanghyang Kenit,5,"Tempatnya lumayan dekat dari daerah Rajamandala.Disana kita harus jalan kaki untuk sampai di tempat tujuan,tempatnya juga masih belum ramai.Disana penjagaannya ketat sekali,dan juga jangan khawatir jika ingin membeli sesuatu karena disana juga terdapat warung warung kecil.Sip buat foto foto estetik atau untuk foto di Instagram👍🏻👌🏻 …",0,0,1
45d98f6dfcc1446eba84222b31fffddd,Tammara,2022-02-15 14:13:10,Valid,2023-02-15 14:13:10,Sanghyang Kenit,5,"Salah satu tempat bebatuan purbakala yang masih terjaga keindahan dan keaslian nya hingga saat ini...

Pertama kali menginjakkan kaki ditempat ini ...disuguhkan dengan pemandangan asri yang sangat eksotis sekali..",0,0,1
b686b050fd7a495293a219ee4118ff8e,Tammara,2020-02-15 14:13:10,Valid,2023-02-15 14:13:10,Sanghyang Kenit,3,"Lokasi mudah dilalui dengan kendaraan bermotor, jalan sedikit dari parkiran, harga tiket masuk terjangkau dan cocok untuk anak-anak",1,1,1
19d7e9c6e6694b6db330528d4d718a08,Tammara,2023-01-15 14:13:11,Valid,2023-02-15 14:13:11,Sanghyang Kenit,5,"Destinasi wisata alam yang unik, kita dapat melakukan susur gua dan rafting di sungai.",0,0,1
a6cf850f0ad24dc7bff2a564d35c378e,Tammara,2021-02-15 14:13:11,Valid,2023-02-15 14:13:11,Sanghyang Kenit,5,tempat wisata keluarga juga edukasi anak. saya baru pertama kali kesana..akses jalan nya nyaman. air nya saja yg kurang baik klo di pake main air sama anak. ☺,1,0,2
28e3e4f16ec445a8b7e4d33b7448cdbc,Tammara,2022-02-15 14:13:11,Valid,2023-02-15 14:13:11,Sanghyang Kenit,5,"Bagus, buat ngadem...
👍👍👍",0,0,0
cf5af418f331460cb5c940c5652bee05,Tammara,2020-02-15 14:13:11,Valid,2023-02-15 14:13:11,Sanghyang Kenit,4,"View nya bagus...
Jalur yg bagus buat Hiking, Sepeda, traill...
Belum di kelola secara maksimal, masih tradisional...
Bagus buat Pra Wedding...",1,2,1
84bfcb238fec4fb59fd84b927c4ca2f6,Tammara,2022-02-15 14:13:11,Valid,2023-02-15 14:13:11,Sanghyang Kenit,5,Bagus banget ini tempatnya buat foto foto,0,0,1
2cec7166f8f345d1a672726436519a04,Tammara,2022-02-15 14:13:11,Valid,2023-02-15 14:13:11,Sanghyang Kenit,5,"Tempatnya keren , bagus buat foto foto dengan latar aliran sungai yang tebing tebingnya berwarna oranye , di sini juga terdapat goa sanghyang kenit yang panjangnya 500 meter dan tembus ke sanghyang tikoro",0,0,1
14e876a00c2645d1bb4039d368bb76e5,Tammara,2022-02-15 14:13:11,Valid,2023-02-15 14:13:11,Sanghyang Kenit,5,"Tempat nya sangat indah untuk berfoto dan berwisata
Mudah di jangkau..
Parkir luas..",1,1,1
5c04d9b2ca1244408fb0c3b53b7ddc1b,Tammara,2021-02-15 14:13:11,Valid,2023-02-15 14:13:11,Sanghyang Kenit,5,Tempatnya keren. Orang orangnya ramah,0,0,1
f1647097bba04c36b9b482a6f178314a,Tammara,2020-02-15 14:13:11,Valid,2023-02-15 14:13:11,Sanghyang Kenit,5,Tempatnya bagus.. enak buat trekking caving.. rafting juga bisa..,0,0,1
68c8c28ab0e84b2db4e6b39dee87f50c,Tammara,2022-02-15 14:13:11,Valid,2023-02-15 14:13:11,Sanghyang Kenit,5,"Keren  tempatnya, ada fasilitas umum juga, harganya murah, sungainya masih alami, pokonya mau cuci mata kesini aja",0,1,1
26bf8d9ab5074ad0ab2abda24f0adf1e,Tammara,2021-02-15 14:13:11,Valid,2023-02-15 14:13:11,Sanghyang Kenit,5,Masih alami bgt...kerennn,0,0,1
67690a9f6527434c8eb100e8045c4478,Tammara,2021-02-15 14:13:11,Valid,2023-02-15 14:13:11,Sanghyang Kenit,5,"Mantap lah lumayan, btw kalo ada yg nemu sendal swallow warna hijau, itu punya saya .",0,0,0
2ed648ac5e6f489195c9a6b340a91f6b,Tammara,2020-02-15 14:13:11,Valid,2023-02-15 14:13:11,Sanghyang Kenit,5,masih asri pemandangan nya..,0,0,1
c62ad221fdc8451b9f0a84b638ce89e4,Tammara,2022-04-15 14:13:11,Valid,2023-02-15 14:13:11,Sanghyang Kenit,3,Tempat nya bagus sambil membayangkan sebelum ada bendungan saguling 2 air itu yang menyusuri sungai ternyata sangat tinggi,0,0,1
5e6a4bd14b6a41d5b074012d1ab5efb8,Tammara,2021-02-15 14:13:12,Valid,2023-02-15 14:13:12,Sanghyang Kenit,5,Bagus ternyata bisa susr gua dan kukuyaan,0,0,1
36ab6ae342f64c11a867cdf33b3b67f0,Tammara,2021-02-15 14:13:12,Valid,2023-02-15 14:13:12,Sanghyang Kenit,4,Buat tempat refreshing yg ga jauh-jauh lumayan aja sih...,0,0,1
85cd3538c4324d0e8ca48362c328078d,Tammara,2022-02-15 14:13:12,Valid,2023-02-15 14:13:12,Sanghyang Kenit,4,Jangan buang sampah sembarangan yaa❣,0,0,0
7c53f7a195e84ad59c0a8da812f6c14f,Tammara,2020-02-15 14:13:12,Valid,2023-02-15 14:13:12,Sanghyang Kenit,5,Tempatnya bagus,0,0,1
b6c14d8d501f42379a8fc20217961306,Tammara,2021-02-15 14:13:12,Valid,2023-02-15 14:13:12,Sanghyang Kenit,4,"Pas lg asyik dilokasi, suara sirine berbunyi tanda air mulai naik...seruuuu",0,0,0
95698656032f42389f466e621f4a044f,Tammara,2022-02-15 14:13:12,Valid,2023-02-15 14:13:12,Sanghyang Kenit,4,Manteb tempatnya di asik tuk keluarga,0,0,1
8a39553b2b9b4bee8f3387f41766f808,Tammara,2022-02-15 14:13:12,Valid,2023-02-15 14:13:12,Sanghyang Kenit,5,"Kemegahan alam bebatuan mantap buat foto foto, kalo laper ada nasi timbel dilokasi",0,0,1
3d3cc08df31641f3af1eea932eaaa86b,Tammara,2021-02-15 14:13:12,Valid,2023-02-15 14:13:12,Sanghyang Kenit,5,"Lumayan buat niis, spot fto yg estetic juga, bisa buat prewed.",0,0,0
5e01928b46f740dc838a65dc08eff141,Tammara,2021-02-15 14:13:12,Valid,2023-02-15 14:13:12,Sanghyang Kenit,5,Alhamdulillah... sanghyang kenit luar biasa ... guide nya baik dan ramah sekali sangat membantu kami dan memberikan informasi dengan sangat menyenangkan .... alhamdulillah,0,1,0
456febc1789a4a8aa99efb8c80ca4cb2,Tammara,2022-02-15 14:13:12,Valid,2023-02-15 14:13:12,Sanghyang Kenit,5,"Cocok buat piknik yang lagi butuh hiburan wisata alam,, berenang di sungai yang masih alami",0,0,1
c73ee5541d454ca9958dd3e1a07a9ea6,Tammara,2021-02-15 14:13:13,Valid,2023-02-15 14:13:13,Sanghyang Kenit,5,"Tempatnya tidak jauh dan mudak untuk diakses, jalan pun sudah enak dan sedang ada pengecoran jalan lagi",1,0,0
dd6021b9a9944976b193d04342a23dce,Tammara,2021-02-15 14:13:13,Valid,2023-02-15 14:13:13,Sanghyang Kenit,5,Sanghyang kenit    merupakan tempat wisata ter dekat yg mudah di akses di antara sanghyang yg lain tpi tiap sanghyang memiliki ke unikan dan pesona tersendiri,0,0,0
070343fa72ca490f84a3bfd9a1304fa2,Tammara,2021-02-15 14:13:13,Valid,2023-02-15 14:13:13,Sanghyang Kenit,4,"Akses kesana mudah dan tentunya pemandangannya memanjakan mata
Tiket 8rb/org",1,0,1
f353adf4435b485e8ed211c91b2208bc,Tammara,2022-02-15 14:13:13,Valid,2023-02-15 14:13:13,Sanghyang Kenit,4,"Tempat unik, saat ber swafoto dan jika pandai mengedit foto layaknya liburan di kuar negeri loh!",0,0,1
6094dd29f19841d1866155ef84f2b63f,Tammara,2022-02-15 14:13:13,Valid,2023-02-15 14:13:13,Sanghyang Kenit,5,View luar biasa.....,0,0,1
31e6fa0a81fb4437ab6d571f361774ea,Tammara,2022-02-15 14:13:13,Valid,2023-02-15 14:13:13,Sanghyang Kenit,4,"Lumayan bagus sih ,,untuk wisata alam seperti itu..",0,0,0
85113f5926d545c1877df1cdef95ca01,Tammara,2022-02-15 14:13:13,Valid,2023-02-15 14:13:13,Sanghyang Kenit,3,Tempat bagus untuk wisata alam bebatuan dan wisata air,0,0,1
d379de4bf7684b6ebf169b6c58b6af51,Tammara,2021-02-15 14:13:13,Valid,2023-02-15 14:13:13,Sanghyang Kenit,4,Bagus untuk prewedd,0,0,1
